,Prediction,Actual,isAccurate
6010,low,low,True
6011,high,high,True
6012,high,high,True
6013,high,high,True
6014,mid,mid,True
6015,high,high,True
6016,high,high,True
6017,high,high,True
6018,high,high,True
6019,high,high,True
6020,high,high,True
6021,mid,mid,True
6022,high,mid,False
6023,low,mid,False
6024,high,high,True
6025,high,high,True
6026,low,low,True
6027,low,mid,False
6028,high,high,True
6029,low,low,True
6030,low,low,True
6031,high,high,True
6032,high,high,True
6033,low,low,True
6034,mid,mid,True
6035,low,mid,False
6036,low,mid,False
6037,mid,mid,True
6038,high,high,True
6039,high,high,True
6040,mid,mid,True
6041,high,high,True
6042,high,high,True
6043,high,mid,False
6044,high,high,True
6045,high,mid,False
6046,low,low,True
6047,high,high,True
6048,low,mid,False
6049,low,low,True
6050,mid,mid,True
6051,low,mid,False
6052,low,low,True
6053,high,high,True
6054,high,high,True
6055,high,high,True
6056,high,high,True
6057,mid,mid,True
6058,mid,high,False
6059,high,high,True
6060,high,mid,False
6061,high,high,True
6062,high,mid,False
6063,high,high,True
6064,mid,mid,True
6065,high,high,True
6066,low,low,True
6067,high,high,True
6068,high,mid,False
6069,low,low,True
6070,high,high,True
6071,high,high,True
6072,high,high,True
6073,low,low,True
6074,low,low,True
6075,high,high,True
6076,high,high,True
6077,mid,mid,True
6078,mid,mid,True
6079,mid,mid,True
6080,mid,high,False
6081,low,low,True
6082,high,high,True
6083,low,low,True
6084,high,low,False
6085,high,low,False
6086,high,high,True
6087,low,low,True
6088,high,high,True
6089,high,mid,False
6090,high,high,True
6091,high,mid,False
6092,high,mid,False
6093,high,low,False
6094,high,mid,False
6095,high,high,True
6096,high,high,True
6097,high,high,True
6098,mid,high,False
6099,high,high,True
6100,high,high,True
6101,low,low,True
6102,high,high,True
6103,high,high,True
6104,high,high,True
6105,mid,mid,True
6106,mid,mid,True
6107,high,mid,False
6108,low,mid,False
6109,high,high,True
6110,high,high,True
6111,high,high,True
6112,high,high,True
6113,high,high,True
6114,low,low,True
6115,mid,high,False
6116,low,low,True
6117,high,high,True
6118,low,low,True
6119,high,high,True
6120,mid,mid,True
6121,high,high,True
6122,high,high,True
6123,high,high,True
6124,low,mid,False
6125,high,high,True
6126,low,mid,False
6127,high,high,True
6128,high,high,True
6129,mid,mid,True
6130,high,high,True
6131,mid,mid,True
6132,high,high,True
6133,high,high,True
6134,high,high,True
6135,high,high,True
6136,mid,mid,True
6137,high,high,True
6138,high,high,True
6139,high,mid,False
6140,high,high,True
6141,low,low,True
6142,low,low,True
6143,high,high,True
6144,low,low,True
6145,low,low,True
6146,high,high,True
6147,high,high,True
6148,high,mid,False
6149,low,low,True
6150,high,high,True
6151,high,high,True
6152,mid,high,False
6153,high,high,True
6154,low,low,True
6155,low,mid,False
6156,high,high,True
6157,high,high,True
6158,high,high,True
6159,low,low,True
6160,high,high,True
6161,high,high,True
6162,mid,mid,True
6163,mid,high,False
6164,low,mid,False
6165,mid,high,False
6166,high,high,True
6167,high,high,True
6168,low,low,True
6169,high,high,True
6170,mid,high,False
6171,mid,low,False
6172,high,high,True
6173,high,high,True
6174,high,high,True
6175,high,high,True
6176,high,high,True
6177,low,low,True
6178,mid,high,False
6179,low,high,False
6180,low,low,True
6181,mid,low,False
6182,mid,high,False
6183,high,high,True
6184,high,high,True
6185,high,high,True
6186,high,mid,False
6187,high,high,True
6188,low,high,False
6189,mid,mid,True
6190,high,high,True
6191,low,mid,False
6192,low,low,True
6193,high,high,True
6194,high,mid,False
6195,high,high,True
6196,low,mid,False
6197,high,mid,False
6198,low,low,True
6199,high,high,True
6200,low,mid,False
6201,low,low,True
6202,high,high,True
6203,mid,mid,True
6204,high,high,True
6205,high,high,True
6206,high,high,True
6207,high,high,True
6208,high,high,True
6209,high,high,True
6210,high,mid,False
6211,high,high,True
6212,low,low,True
6213,high,high,True
6214,low,mid,False
6215,high,high,True
6216,low,low,True
6217,mid,mid,True
6218,high,high,True
6219,high,high,True
6220,high,high,True
6221,high,high,True
6222,high,high,True
6223,high,high,True
6224,high,high,True
6225,high,high,True
6226,low,low,True
6227,high,high,True
6228,mid,mid,True
6229,mid,low,False
6230,low,mid,False
6231,high,high,True
6232,high,high,True
6233,low,low,True
6234,high,high,True
6235,low,low,True
6236,high,high,True
6237,high,high,True
6238,high,high,True
6239,low,low,True
6240,mid,mid,True
6241,high,high,True
6242,high,high,True
6243,low,low,True
6244,mid,mid,True
6245,low,low,True
6246,high,mid,False
6247,mid,mid,True
6248,high,high,True
6249,high,high,True
6250,high,high,True
6251,mid,mid,True
6252,mid,mid,True
6253,high,high,True
6254,low,low,True
6255,high,high,True
6256,high,high,True
6257,high,mid,False
6258,low,low,True
6259,high,mid,False
6260,high,high,True
6261,high,mid,False
6262,high,high,True
6263,high,high,True
6264,high,low,False
6265,low,mid,False
6266,high,high,True
6267,high,high,True
6268,low,low,True
6269,high,high,True
6270,high,mid,False
6271,low,mid,False
6272,mid,mid,True
6273,low,mid,False
6274,high,high,True
6275,high,high,True
6276,low,low,True
6277,low,low,True
6278,high,high,True
6279,mid,low,False
6280,mid,low,False
6281,mid,mid,True
6282,low,low,True
6283,mid,high,False
6284,mid,high,False
6285,high,high,True
6286,high,high,True
6287,high,high,True
6288,high,mid,False
6289,high,mid,False
6290,high,high,True
6291,low,mid,False
6292,high,high,True
6293,mid,low,False
6294,low,low,True
6295,high,high,True
6296,mid,mid,True
6297,high,high,True
6298,high,high,True
6299,high,high,True
6300,low,low,True
6301,low,mid,False
6302,low,low,True
6303,low,mid,False
6304,mid,low,False
6305,high,mid,False
6306,low,low,True
6307,mid,mid,True
6308,low,mid,False
6309,low,low,True
6310,high,high,True
6311,low,mid,False
6312,high,high,True
6313,high,high,True
6314,high,high,True
6315,low,low,True
6316,high,high,True
6317,high,high,True
6318,high,high,True
6319,high,high,True
6320,low,high,False
6321,mid,mid,True
6322,high,high,True
6323,high,high,True
6324,mid,mid,True
6325,mid,high,False
6326,mid,high,False
6327,low,low,True
6328,high,high,True
6329,mid,high,False
6330,high,high,True
6331,low,low,True
6332,high,high,True
6333,low,low,True
6334,high,high,True
6335,low,low,True
6336,low,low,True
6337,high,high,True
6338,mid,low,False
6339,mid,mid,True
6340,mid,mid,True
6341,high,high,True
6342,low,low,True
6343,high,high,True
6344,high,high,True
6345,high,high,True
6346,high,mid,False
6347,mid,mid,True
6348,mid,mid,True
6349,low,low,True
6350,high,mid,False
6351,high,mid,False
6352,high,mid,False
6353,high,high,True
6354,low,mid,False
6355,mid,mid,True
6356,mid,low,False
6357,high,high,True
6358,high,high,True
6359,high,high,True
6360,high,high,True
6361,high,high,True
6362,high,high,True
6363,low,low,True
6364,high,high,True
6365,high,mid,False
6366,low,low,True
6367,low,low,True
6368,high,mid,False
6369,mid,mid,True
6370,high,high,True
6371,low,low,True
6372,low,high,False
6373,high,high,True
6374,high,high,True
6375,high,high,True
6376,low,mid,False
6377,high,high,True
6378,high,high,True
6379,high,high,True
6380,high,mid,False
6381,high,high,True
6382,high,mid,False
6383,high,mid,False
6384,high,high,True
6385,high,high,True
6386,mid,low,False
6387,low,low,True
6388,high,high,True
6389,high,high,True
6390,mid,mid,True
6391,low,low,True
6392,mid,high,False
6393,mid,mid,True
6394,high,high,True
6395,low,low,True
6396,high,high,True
6397,low,low,True
6398,high,high,True
6399,low,low,True
6400,high,mid,False
6401,high,high,True
6402,high,high,True
6403,high,high,True
6404,mid,mid,True
6405,high,mid,False
6406,high,high,True
6407,low,low,True
6408,mid,mid,True
6409,mid,mid,True
6410,high,high,True
6411,low,mid,False
6412,mid,mid,True
6413,high,high,True
6414,mid,mid,True
6415,mid,mid,True
6416,low,low,True
6417,high,high,True
6418,high,high,True
6419,mid,mid,True
6420,low,low,True
6421,high,high,True
6422,low,low,True
6423,high,high,True
6424,low,mid,False
6425,low,low,True
6426,mid,mid,True
6427,high,high,True
6428,mid,high,False
6429,high,high,True
6430,high,high,True
6431,high,high,True
6432,high,high,True
6433,high,high,True
6434,low,low,True
6435,mid,mid,True
6436,high,mid,False
6437,low,low,True
6438,mid,mid,True
6439,high,mid,False
6440,high,high,True
6441,low,mid,False
6442,high,high,True
6443,high,high,True
6444,low,mid,False
6445,mid,mid,True
6446,high,high,True
6447,high,low,False
6448,mid,mid,True
6449,high,high,True
6450,high,high,True
6451,high,high,True
6452,low,mid,False
6453,low,low,True
6454,high,high,True
6455,low,high,False
6456,low,mid,False
6457,mid,mid,True
6458,low,low,True
6459,high,high,True
6460,high,high,True
6461,high,high,True
6462,mid,mid,True
6463,high,high,True
6464,high,mid,False
6465,high,high,True
6466,mid,mid,True
6467,high,high,True
6468,low,low,True
6469,high,mid,False
6470,high,mid,False
6471,high,high,True
6472,high,high,True
6473,high,high,True
6474,high,high,True
6475,low,mid,False
6476,high,mid,False
6477,high,high,True
6478,high,high,True
6479,high,high,True
6480,high,high,True
6481,high,high,True
6482,mid,mid,True
6483,high,high,True
6484,high,mid,False
6485,high,mid,False
6486,low,low,True
6487,high,high,True
6488,high,high,True
6489,high,high,True
6490,low,low,True
6491,high,high,True
6492,mid,high,False
6493,low,low,True
6494,low,mid,False
6495,high,mid,False
6496,high,high,True
6497,mid,mid,True
6498,high,high,True
6499,low,low,True
6500,high,high,True
6501,high,high,True
6502,low,mid,False
6503,mid,low,False
6504,high,high,True
6505,low,high,False
6506,high,high,True
6507,mid,high,False
6508,high,high,True
6509,high,high,True
6510,high,high,True
6511,low,mid,False
6512,high,high,True
6513,high,high,True
6514,high,high,True
6515,high,high,True
6516,low,low,True
6517,high,high,True
6518,low,high,False
6519,high,mid,False
6520,high,high,True
6521,high,high,True
6522,low,low,True
6523,high,mid,False
6524,mid,low,False
6525,high,high,True
6526,high,mid,False
6527,high,mid,False
6528,high,high,True
6529,high,mid,False
6530,high,mid,False
6531,low,low,True
6532,high,high,True
6533,low,low,True
6534,high,high,True
6535,high,low,False
6536,high,mid,False
6537,high,high,True
6538,mid,low,False
6539,low,low,True
6540,high,high,True
6541,high,high,True
6542,high,high,True
6543,high,high,True
6544,high,high,True
6545,high,high,True
6546,high,high,True
6547,high,low,False
6548,high,high,True
6549,low,mid,False
6550,high,high,True
6551,high,mid,False
6552,high,high,True
6553,high,high,True
6554,high,high,True
6555,high,high,True
6556,high,high,True
6557,high,high,True
6558,mid,high,False
6559,high,mid,False
6560,high,high,True
6561,high,high,True
6562,low,mid,False
6563,high,high,True
6564,high,high,True
6565,low,mid,False
6566,high,high,True
6567,high,high,True
6568,mid,mid,True
6569,low,low,True
6570,high,high,True
6571,high,high,True
6572,mid,low,False
6573,high,mid,False
6574,high,high,True
6575,low,low,True
6576,high,mid,False
6577,low,low,True
6578,high,high,True
6579,high,high,True
6580,high,high,True
6581,high,high,True
6582,high,mid,False
6583,high,high,True
6584,high,high,True
6585,mid,mid,True
6586,high,high,True
6587,high,low,False
6588,high,high,True
6589,mid,low,False
6590,mid,high,False
6591,low,low,True
6592,high,mid,False
6593,low,mid,False
6594,high,high,True
6595,low,mid,False
6596,high,high,True
6597,high,mid,False
6598,mid,high,False
6599,high,mid,False
6600,high,high,True
6601,low,mid,False
6602,high,mid,False
6603,high,high,True
6604,high,high,True
6605,high,high,True
6606,low,mid,False
6607,high,high,True
6608,mid,mid,True
6609,low,low,True
6610,high,high,True
6611,mid,low,False
6612,low,mid,False
6613,low,low,True
6614,low,mid,False
6615,high,high,True
6616,high,high,True
6617,mid,mid,True
6618,high,mid,False
6619,low,low,True
6620,high,high,True
6621,high,high,True
6622,high,high,True
6623,high,high,True
6624,mid,mid,True
6625,high,high,True
6626,high,high,True
6627,high,high,True
6628,low,mid,False
6629,high,mid,False
6630,low,mid,False
6631,mid,high,False
6632,mid,mid,True
6633,high,mid,False
6634,high,high,True
6635,high,high,True
6636,high,high,True
6637,high,mid,False
6638,high,high,True
6639,high,high,True
6640,high,high,True
6641,low,low,True
6642,mid,mid,True
6643,high,high,True
6644,high,high,True
6645,high,high,True
6646,mid,high,False
6647,high,mid,False
6648,high,mid,False
6649,mid,mid,True
6650,mid,mid,True
6651,high,high,True
6652,low,low,True
6653,high,high,True
6654,low,mid,False
6655,low,low,True
6656,high,high,True
6657,high,high,True
6658,high,high,True
6659,high,high,True
6660,high,mid,False
6661,high,high,True
6662,mid,high,False
6663,high,high,True
6664,low,low,True
6665,mid,mid,True
6666,high,high,True
6667,high,high,True
6668,mid,mid,True
6669,high,high,True
6670,low,low,True
6671,high,high,True
6672,high,high,True
6673,low,low,True
6674,high,high,True
6675,low,low,True
6676,mid,low,False
6677,high,mid,False
6678,high,mid,False
6679,high,high,True
6680,high,high,True
6681,low,low,True
6682,high,high,True
6683,high,high,True
6684,high,high,True
6685,high,high,True
6686,mid,mid,True
6687,low,low,True
6688,high,high,True
6689,high,high,True
6690,mid,mid,True
6691,high,mid,False
6692,mid,high,False
6693,high,high,True
6694,high,high,True
6695,low,low,True
6696,high,high,True
6697,mid,mid,True
6698,mid,low,False
6699,high,high,True
6700,high,high,True
6701,high,high,True
6702,mid,high,False
6703,high,mid,False
6704,low,low,True
6705,high,high,True
6706,low,low,True
6707,high,high,True
6708,high,mid,False
6709,low,mid,False
6710,low,low,True
6711,high,mid,False
6712,high,high,True
6713,low,low,True
6714,high,high,True
6715,low,mid,False
6716,low,low,True
6717,low,low,True
6718,high,high,True
6719,low,low,True
6720,high,high,True
6721,high,high,True
6722,low,low,True
6723,low,low,True
6724,low,mid,False
6725,low,mid,False
6726,high,high,True
6727,low,low,True
6728,high,high,True
6729,high,high,True
6730,mid,mid,True
6731,high,mid,False
6732,high,high,True
6733,low,mid,False
6734,low,mid,False
6735,high,mid,False
6736,high,high,True
6737,mid,high,False
6738,low,low,True
6739,high,mid,False
6740,high,high,True
6741,low,high,False
6742,high,high,True
6743,low,low,True
6744,low,low,True
6745,high,mid,False
6746,high,high,True
6747,low,mid,False
6748,high,high,True
6749,high,high,True
6750,high,high,True
6751,high,high,True
6752,low,low,True
6753,high,high,True
6754,mid,high,False
6755,low,low,True
6756,low,low,True
6757,high,high,True
6758,mid,mid,True
6759,low,low,True
6760,mid,high,False
6761,low,high,False
6762,low,low,True
6763,high,high,True
6764,high,low,False
6765,low,low,True
6766,low,low,True
6767,high,high,True
6768,high,high,True
6769,high,high,True
6770,high,high,True
6771,low,mid,False
6772,mid,mid,True
6773,low,low,True
6774,mid,mid,True
6775,mid,low,False
6776,low,low,True
6777,high,high,True
6778,high,high,True
6779,low,low,True
6780,high,high,True
6781,high,high,True
6782,low,mid,False
6783,high,mid,False
6784,mid,mid,True
6785,mid,mid,True
6786,high,high,True
6787,low,low,True
6788,low,mid,False
6789,high,high,True
6790,low,mid,False
6791,mid,mid,True
6792,high,high,True
6793,high,high,True
6794,low,low,True
6795,mid,high,False
6796,low,low,True
6797,low,low,True
6798,high,high,True
6799,high,high,True
6800,high,high,True
6801,high,mid,False
6802,mid,mid,True
6803,high,mid,False
6804,low,mid,False
6805,mid,low,False
6806,high,high,True
6807,low,low,True
6808,mid,mid,True
6809,mid,mid,True
6810,high,high,True
6811,high,high,True
6812,low,mid,False
6813,low,low,True
6814,mid,mid,True
6815,high,high,True
6816,low,low,True
6817,low,mid,False
6818,low,mid,False
6819,high,high,True
6820,high,high,True
6821,high,low,False
6822,mid,low,False
6823,high,high,True
6824,mid,high,False
6825,high,mid,False
6826,high,high,True
6827,high,high,True
6828,high,high,True
6829,mid,mid,True
6830,high,high,True
6831,high,mid,False
6832,high,high,True
6833,mid,mid,True
6834,high,high,True
6835,high,high,True
6836,high,high,True
6837,low,mid,False
6838,mid,high,False
6839,high,high,True
6840,high,high,True
6841,mid,mid,True
6842,mid,low,False
6843,high,high,True
6844,mid,high,False
6845,mid,mid,True
6846,low,low,True
6847,high,high,True
6848,high,high,True
6849,high,high,True
6850,high,high,True
6851,high,high,True
6852,high,high,True
6853,high,high,True
6854,high,high,True
6855,low,mid,False
6856,high,high,True
6857,high,high,True
6858,high,high,True
6859,low,low,True
6860,high,high,True
6861,low,low,True
6862,high,high,True
6863,low,low,True
6864,high,high,True
6865,high,mid,False
6866,high,mid,False
6867,low,low,True
6868,high,high,True
6869,high,high,True
6870,low,mid,False
6871,high,high,True
6872,high,high,True
6873,high,mid,False
6874,high,high,True
6875,high,high,True
6876,low,mid,False
6877,high,high,True
6878,high,high,True
6879,mid,mid,True
6880,low,low,True
6881,high,high,True
6882,high,low,False
6883,high,high,True
6884,mid,mid,True
6885,low,low,True
6886,high,high,True
6887,high,high,True
6888,high,high,True
6889,low,low,True
6890,high,mid,False
6891,low,mid,False
6892,high,high,True
6893,low,high,False
6894,mid,high,False
6895,high,high,True
6896,high,high,True
6897,low,low,True
6898,high,high,True
6899,mid,mid,True
6900,high,high,True
6901,high,mid,False
6902,high,high,True
6903,mid,mid,True
6904,high,mid,False
6905,low,low,True
6906,high,high,True
6907,high,mid,False
6908,mid,high,False
6909,mid,low,False
6910,low,low,True
6911,mid,low,False
6912,high,mid,False
6913,mid,mid,True
6914,high,high,True
6915,high,mid,False
6916,high,mid,False
6917,high,high,True
6918,high,high,True
6919,high,mid,False
6920,low,low,True
6921,high,high,True
6922,high,high,True
6923,low,mid,False
6924,high,high,True
6925,high,high,True
6926,high,high,True
6927,mid,mid,True
6928,high,high,True
6929,high,mid,False
6930,high,high,True
6931,high,high,True
6932,low,low,True
6933,low,mid,False
6934,mid,high,False
6935,high,high,True
6936,high,high,True
6937,high,high,True
6938,high,high,True
6939,mid,low,False
6940,high,high,True
6941,high,high,True
6942,mid,mid,True
6943,high,high,True
6944,low,mid,False
6945,high,mid,False
6946,high,high,True
6947,high,high,True
6948,high,high,True
6949,low,low,True
6950,high,high,True
6951,low,low,True
6952,high,high,True
6953,low,mid,False
6954,low,low,True
6955,high,mid,False
6956,high,mid,False
6957,high,high,True
6958,mid,high,False
6959,mid,mid,True
6960,high,mid,False
6961,high,high,True
6962,mid,mid,True
6963,high,high,True
6964,high,mid,False
6965,mid,mid,True
6966,low,low,True
6967,low,low,True
6968,low,low,True
6969,low,high,False
6970,high,high,True
6971,high,mid,False
6972,low,low,True
6973,high,mid,False
6974,low,low,True
6975,low,low,True
6976,high,high,True
6977,high,high,True
6978,high,mid,False
6979,high,high,True
6980,high,mid,False
6981,high,high,True
6982,high,high,True
6983,high,mid,False
6984,high,high,True
6985,high,high,True
6986,high,high,True
6987,mid,low,False
6988,high,high,True
6989,high,mid,False
6990,mid,mid,True
6991,low,low,True
6992,low,low,True
6993,low,high,False
6994,high,high,True
6995,high,high,True
6996,high,high,True
6997,high,mid,False
6998,high,mid,False
6999,high,high,True
7000,high,mid,False
7001,low,mid,False
7002,low,low,True
7003,high,mid,False
7004,high,high,True
7005,high,high,True
7006,high,high,True
7007,high,high,True
7008,low,low,True
7009,high,high,True
7010,high,high,True
7011,low,mid,False
7012,high,high,True
7013,mid,high,False
7014,high,high,True
7015,mid,mid,True
7016,low,low,True
7017,high,high,True
7018,high,mid,False
7019,high,high,True
7020,low,low,True
7021,low,low,True
7022,high,low,False
7023,low,mid,False
7024,low,low,True
7025,mid,mid,True
7026,high,mid,False
7027,mid,mid,True
7028,high,high,True
7029,high,high,True
7030,mid,low,False
7031,high,high,True
7032,mid,low,False
7033,high,high,True
7034,high,high,True
7035,high,high,True
7036,low,low,True
7037,high,mid,False
7038,high,high,True
7039,high,high,True
7040,high,high,True
7041,high,high,True
7042,high,mid,False
7043,high,mid,False
7044,high,mid,False
7045,low,low,True
7046,low,low,True
7047,low,low,True
7048,high,high,True
7049,high,mid,False
7050,mid,mid,True
7051,low,low,True
7052,high,high,True
7053,high,high,True
7054,high,high,True
7055,high,high,True
7056,high,high,True
7057,high,high,True
7058,high,high,True
7059,high,high,True
7060,high,high,True
7061,low,mid,False
7062,high,high,True
7063,high,high,True
7064,high,high,True
7065,high,high,True
7066,low,low,True
7067,high,mid,False
7068,mid,high,False
7069,high,high,True
7070,low,mid,False
7071,high,high,True
7072,low,low,True
7073,low,mid,False
7074,low,mid,False
7075,high,mid,False
7076,mid,mid,True
7077,low,low,True
7078,high,high,True
7079,high,high,True
7080,low,high,False
7081,high,high,True
7082,high,mid,False
7083,low,low,True
7084,high,high,True
7085,high,mid,False
7086,low,low,True
7087,high,high,True
7088,high,mid,False
7089,low,mid,False
7090,high,high,True
7091,high,mid,False
7092,high,mid,False
7093,high,high,True
7094,low,mid,False
7095,high,high,True
7096,high,high,True
7097,high,high,True
7098,high,high,True
7099,high,high,True
7100,high,high,True
7101,high,high,True
7102,high,high,True
7103,high,high,True
7104,low,low,True
7105,high,mid,False
7106,high,high,True
7107,low,low,True
7108,mid,low,False
7109,mid,high,False
7110,high,high,True
7111,mid,high,False
7112,low,low,True
7113,high,high,True
7114,high,high,True
7115,high,high,True
7116,high,high,True
7117,high,high,True
7118,low,mid,False
7119,low,mid,False
7120,high,high,True
7121,high,high,True
7122,high,mid,False
7123,high,high,True
7124,mid,low,False
7125,high,high,True
7126,high,low,False
7127,high,mid,False
7128,mid,mid,True
7129,mid,high,False
7130,high,high,True
7131,low,low,True
7132,high,high,True
7133,high,high,True
7134,mid,low,False
7135,high,high,True
7136,mid,high,False
7137,mid,mid,True
7138,low,mid,False
7139,high,high,True
7140,high,high,True
7141,high,high,True
7142,high,high,True
7143,mid,mid,True
7144,high,high,True
7145,high,high,True
7146,mid,mid,True
7147,high,high,True
7148,high,high,True
7149,mid,high,False
7150,mid,mid,True
7151,high,high,True
7152,low,mid,False
7153,high,high,True
7154,mid,low,False
7155,high,high,True
7156,high,high,True
7157,mid,high,False
7158,high,high,True
7159,high,high,True
7160,high,high,True
7161,high,high,True
7162,low,mid,False
7163,mid,high,False
7164,high,high,True
7165,mid,mid,True
7166,high,high,True
7167,high,high,True
7168,high,high,True
7169,high,high,True
7170,high,mid,False
7171,mid,low,False
7172,high,mid,False
7173,mid,high,False
7174,high,high,True
7175,mid,high,False
7176,low,mid,False
7177,high,high,True
7178,mid,mid,True
7179,high,high,True
7180,low,low,True
7181,mid,low,False
7182,high,high,True
7183,low,mid,False
7184,high,high,True
7185,mid,high,False
7186,low,high,False
7187,high,high,True
7188,low,mid,False
7189,high,mid,False
7190,mid,high,False
7191,high,high,True
7192,mid,high,False
7193,high,high,True
7194,low,high,False
7195,low,high,False
7196,high,high,True
7197,high,high,True
7198,low,low,True
7199,high,high,True
7200,high,high,True
7201,mid,high,False
7202,mid,low,False
7203,low,low,True
7204,mid,mid,True
7205,high,mid,False
7206,high,high,True
7207,high,high,True
7208,low,low,True
7209,high,mid,False
7210,high,high,True
7211,high,low,False
7212,high,high,True
7213,high,high,True
7214,low,low,True
7215,mid,low,False
7216,high,high,True
7217,high,high,True
7218,high,mid,False
7219,high,mid,False
7220,mid,high,False
7221,high,mid,False
7222,mid,mid,True
7223,high,mid,False
7224,low,low,True
7225,high,high,True
7226,mid,mid,True
7227,high,high,True
7228,high,high,True
7229,high,mid,False
7230,high,high,True
7231,high,high,True
7232,high,high,True
7233,high,mid,False
7234,high,mid,False
7235,low,low,True
7236,high,high,True
7237,high,high,True
7238,high,mid,False
7239,high,high,True
7240,low,low,True
7241,high,high,True
7242,mid,mid,True
7243,high,high,True
7244,high,high,True
7245,high,high,True
7246,high,high,True
7247,low,low,True
7248,low,low,True
7249,high,high,True
7250,high,high,True
7251,high,high,True
7252,mid,mid,True
7253,low,low,True
7254,low,low,True
7255,low,mid,False
7256,mid,low,False
7257,high,high,True
7258,high,high,True
7259,low,low,True
7260,high,high,True
7261,high,high,True
7262,high,high,True
7263,high,high,True
7264,high,high,True
7265,low,low,True
7266,high,high,True
7267,low,low,True
7268,high,high,True
7269,high,high,True
7270,high,high,True
7271,high,high,True
7272,mid,high,False
7273,high,high,True
7274,low,low,True
7275,high,high,True
7276,mid,high,False
7277,high,high,True
7278,low,low,True
7279,high,high,True
7280,high,high,True
7281,high,mid,False
7282,low,low,True
7283,high,mid,False
7284,high,high,True
7285,high,mid,False
7286,high,high,True
7287,low,low,True
7288,low,low,True
7289,high,high,True
7290,high,high,True
7291,high,high,True
7292,low,mid,False
7293,high,high,True
7294,mid,high,False
7295,low,mid,False
7296,mid,low,False
7297,high,high,True
7298,low,mid,False
7299,high,high,True
7300,low,low,True
7301,high,high,True
7302,high,mid,False
7303,mid,mid,True
7304,low,mid,False
7305,mid,low,False
7306,high,high,True
7307,low,mid,False
7308,mid,mid,True
7309,low,low,True
7310,mid,mid,True
7311,low,low,True
7312,mid,mid,True
7313,low,low,True
7314,low,low,True
7315,high,high,True
7316,high,high,True
7317,high,high,True
7318,high,mid,False
7319,high,high,True
7320,high,high,True
7321,high,mid,False
7322,high,high,True
7323,mid,mid,True
7324,high,high,True
7325,high,high,True
7326,high,high,True
7327,mid,low,False
7328,high,mid,False
7329,low,mid,False
7330,high,mid,False
7331,mid,high,False
7332,low,low,True
7333,low,mid,False
7334,high,high,True
7335,low,mid,False
7336,high,high,True
7337,high,mid,False
7338,high,high,True
7339,mid,low,False
7340,low,mid,False
7341,mid,mid,True
7342,low,low,True
7343,low,low,True
7344,high,high,True
7345,low,low,True
7346,high,mid,False
7347,high,mid,False
7348,mid,mid,True
7349,high,high,True
7350,mid,low,False
7351,high,high,True
7352,high,high,True
7353,mid,mid,True
7354,high,mid,False
7355,low,mid,False
7356,high,high,True
7357,high,high,True
7358,low,mid,False
7359,mid,high,False
7360,mid,mid,True
7361,low,low,True
7362,mid,low,False
7363,low,low,True
7364,low,mid,False
7365,high,high,True
7366,high,mid,False
7367,high,high,True
7368,high,high,True
7369,mid,mid,True
7370,high,high,True
7371,high,high,True
7372,high,high,True
7373,high,high,True
7374,low,low,True
7375,high,high,True
7376,high,high,True
7377,high,high,True
7378,high,high,True
7379,high,high,True
7380,high,mid,False
7381,high,high,True
7382,high,high,True
7383,mid,mid,True
7384,mid,mid,True
7385,high,high,True
7386,low,low,True
7387,low,mid,False
7388,mid,low,False
7389,low,mid,False
7390,low,low,True
7391,high,high,True
7392,mid,mid,True
7393,low,mid,False
7394,high,high,True
7395,high,high,True
7396,high,high,True
7397,high,mid,False
7398,low,low,True
7399,high,high,True
7400,high,high,True
7401,high,high,True
7402,high,high,True
7403,low,low,True
7404,high,mid,False
7405,high,high,True
7406,low,mid,False
7407,low,low,True
7408,low,mid,False
7409,high,high,True
7410,low,low,True
7411,high,high,True
7412,low,low,True
7413,high,high,True
7414,high,mid,False
7415,mid,high,False
7416,high,high,True
7417,high,high,True
7418,high,high,True
7419,low,low,True
7420,high,mid,False
7421,low,low,True
7422,low,low,True
7423,mid,mid,True
7424,mid,mid,True
7425,high,high,True
7426,high,high,True
7427,low,mid,False
7428,low,low,True
7429,low,high,False
7430,high,high,True
7431,low,low,True
7432,high,high,True
7433,low,mid,False
7434,high,high,True
7435,low,low,True
7436,low,high,False
7437,mid,low,False
7438,low,mid,False
7439,high,high,True
7440,low,low,True
7441,high,high,True
7442,low,low,True
7443,high,high,True
7444,low,high,False
7445,low,low,True
7446,high,high,True
7447,mid,high,False
7448,high,high,True
7449,high,high,True
7450,low,low,True
7451,mid,high,False
7452,low,low,True
7453,high,high,True
7454,mid,low,False
7455,high,low,False
7456,low,mid,False
7457,high,high,True
7458,low,low,True
7459,high,high,True
7460,high,mid,False
7461,high,high,True
7462,high,mid,False
7463,high,mid,False
7464,high,high,True
7465,low,low,True
7466,high,high,True
7467,high,high,True
7468,mid,high,False
7469,high,high,True
7470,high,high,True
7471,mid,mid,True
7472,high,high,True
7473,mid,low,False
7474,high,high,True
7475,high,high,True
7476,high,mid,False
7477,high,mid,False
7478,high,high,True
7479,low,mid,False
7480,mid,mid,True
7481,high,high,True
7482,mid,high,False
7483,low,mid,False
7484,mid,mid,True
7485,high,low,False
7486,high,mid,False
7487,mid,mid,True
7488,low,low,True
7489,high,mid,False
